epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.3045706057687622,0.8805499,0.2152375535304747,0.8896424
1,0.111406205472467,0.9378368,0.1528156834769336,0.89117587
2,0.10358660553778744,0.94060487,0.11917622758576034,0.9373647
3,0.10282241671655884,0.93974,0.11136799741520445,0.9469946
4,0.10171534559652985,0.94115424,0.09839465541450379,0.96095693
5,0.10119821231831086,0.94201297,0.10111281784153038,0.95965046
6,0.10105343007860872,0.94188243,0.10621572384407016,0.955455
7,0.1008770500939337,0.9422066,0.10526446894212406,0.9566777
8,0.1008817266079428,0.9420086,0.10381117839465348,0.95742595
9,0.10061563534171089,0.94239676,0.09818537453981152,0.9596566
10,0.10053046108541053,0.94246423,0.10197794497057884,0.9578921
11,0.1003903163292978,0.9425133,0.10090680275026774,0.9581457
12,0.10027770445765917,0.9425151,0.10771377454092135,0.9521919
13,0.10011493750303628,0.94255185,0.1101346107380841,0.9481028
14,0.1000073123107924,0.9426491,0.10381155855367658,0.9561379
